epoch,loss,accuracy
0,0.5705897808074951,0.7217773199081421
1,0.5546067357063293,0.7285802960395813
2,0.5519906878471375,0.7307961583137512
3,0.5502703785896301,0.7320401072502136
4,0.548738420009613,0.7323122620582581
5,0.5482235550880432,0.7335562109947205
6,0.5476276874542236,0.7331286072731018
7,0.5463584661483765,0.7345280647277832
8,0.5461456775665283,0.7347224354743958
9,0.5456905961036682,0.7346447110176086
10,0.5455079078674316,0.7345280647277832
11,0.5444198846817017,0.7363162636756897
12,0.5441504120826721,0.7356554269790649
13,0.5443544983863831,0.735344409942627
14,0.5436956882476807,0.735344409942627
15,0.5437194108963013,0.7360830307006836
16,0.5432074069976807,0.7350723147392273
17,0.5425636172294617,0.7361607551574707
18,0.5424648523330688,0.7366661429405212
19,0.542328417301178,0.7360053062438965
20,0.5420502424240112,0.7366272807121277
21,0.5418479442596436,0.735188901424408
22,0.5412103533744812,0.7368605136871338
23,0.5409807562828064,0.7369382381439209
24,0.5407441854476929,0.7366661429405212
25,0.5409551858901978,0.7371715307235718
26,0.5400623083114624,0.7370548844337463
27,0.5400355458259583,0.735733151435852
28,0.5398231148719788,0.737482488155365
29,0.5396335124969482,0.7370548844337463
30,0.5395605564117432,0.7382988929748535
31,0.5395309329032898,0.7378323674201965
32,0.5391026735305786,0.7379878759384155
33,0.5390419363975525,0.7384154796600342
34,0.5385463833808899,0.7382211089134216
35,0.538246750831604,0.7384543418884277
36,0.5383007526397705,0.7391929626464844
37,0.538182258605957,0.7382211089134216
38,0.538128137588501,0.7382211089134216
39,0.5379550457000732,0.7378323674201965
40,0.5378624200820923,0.7381433844566345
41,0.5372877717018127,0.7383377552032471
42,0.5374335646629333,0.7390374541282654
43,0.5376060605049133,0.7385321259498596
44,0.5378162264823914,0.7392707467079163
45,0.5371715426445007,0.7386098504066467
46,0.5371860861778259,0.7388820052146912
47,0.5368444919586182,0.7392707467079163
48,0.5365353226661682,0.739620566368103
49,0.5371240377426147,0.7392707467079163
50,0.5365033149719238,0.7389985918998718
51,0.5365020632743835,0.7389208674430847
52,0.5363186597824097,0.7389985918998718
53,0.536283016204834,0.7389208674430847
54,0.5363737344741821,0.7393484711647034
55,0.5362342596054077,0.7389985918998718
56,0.5360236167907715,0.7390763759613037
57,0.5356507301330566,0.739620566368103
58,0.5361421704292297,0.739620566368103
59,0.536003828048706,0.7398149371147156
60,0.5355494618415833,0.7396594882011414
61,0.5353218913078308,0.7401259541511536
62,0.5357608795166016,0.7398149371147156
63,0.5356134176254272,0.7394261956214905
64,0.53589928150177,0.7394651174545288
65,0.5348774194717407,0.739776074886322
66,0.5351932048797607,0.739931583404541
67,0.5354477763175964,0.7393484711647034
68,0.5349721908569336,0.7401648163795471
69,0.535136342048645,0.7394261956214905
70,0.5351220965385437,0.7396983504295349
71,0.5347002744674683,0.7402814626693726
72,0.5349485874176025,0.7387264966964722
73,0.534439742565155,0.7396594882011414
74,0.5348016619682312,0.7400482296943665
75,0.5345820188522339,0.7404369711875916
76,0.5348684191703796,0.7395039796829224
77,0.5343179702758789,0.7399704456329346
78,0.5342464447021484,0.7396594882011414
79,0.5338230729103088,0.7408257126808167
80,0.534617006778717,0.7402036786079407
81,0.5341095924377441,0.7395428419113159
82,0.5340692400932312,0.7398149371147156
83,0.5341504216194153,0.7403591871261597
84,0.5339165925979614,0.7396983504295349
85,0.5340997576713562,0.7401259541511536
86,0.5338804721832275,0.7399704456329346
87,0.5338045358657837,0.7403980493545532
88,0.5337632894515991,0.7407867908477783
89,0.5336046814918518,0.7401259541511536
90,0.5340065956115723,0.7404369711875916
91,0.5336933732032776,0.7403980493545532
92,0.533902108669281,0.7401259541511536
93,0.5333505868911743,0.74008709192276
94,0.5337458252906799,0.739931583404541
95,0.5335034132003784,0.7405535578727722
96,0.5332667231559753,0.7402036786079407
97,0.5334928631782532,0.7404758334159851
98,0.5335068702697754,0.7407479286193848
99,0.5329557657241821,0.7410200834274292
